item_name,hour,day_of_week,is_weekend,is_holiday,freshness,inventory,price,temperature,is_rainy,sales_last_1h,sales_yesterday_same_hour,sales_last_week_same_hour,sales_next_hour
草莓,12,5,1,0,0.741,285.78,28.0,27.1,0,1.63,0.24,0.97,0.95
葡萄,12,5,1,0,0.852,283.66,14.0,27.6,1,5.56,0.86,3.37,0.41
西瓜,12,5,1,0,0.967,207.12,6.0,27.6,0,22.45,11.98,21.54,2.97
西红柿,12,5,1,0,0.933,222.74,9.0,24.9,0,21.93,7.64,5.78,14.74
香蕉,12,5,1,0,0.896,231.86,8.0,25.2,1,12.26,9.98,5.96,7.16
黄瓜,12,5,1,0,0.946,236.47,9.1,26.5,0,6.53,5.73,4.65,12.46
土豆,13,5,1,0,0.992,57.78,2.8,24.9,0,38.41,5.13,8.24,14.8
芒果,13,5,1,0,0.779,265.76,15.0,26.8,0,1.13,2.13,0.7,2.29
苹果,13,5,1,0,0.96,248.67,12.0,27.7,0,5.89,2.94,7.34,0.75
草莓,13,5,1,0,0.663,284.83,34.0,27.9,0,2.17,0.69,0.46,0.51
葡萄,13,5,1,0,0.821,283.25,23.0,24.1,1,1.29,1.3,4.47,1.33
西瓜,13,5,1,0,0.961,204.15,6.0,24.2,1,39.22,10.96,30.84,20.84
西红柿,13,5,1,0,0.919,208.0,6.3,26.0,0,12.92,2.07,7.14,3.76
香蕉,13,5,1,0,0.868,224.7,6.8,27.1,0,2.17,4.35,3.75,3.3
黄瓜,13,5,1,0,0.935,224.01,7.0,25.4,0,4.36,5.73,4.22,5.74
土豆,14,5,1,0,0.991,42.98,4.0,26.0,0,37.52,12.09,10.02,14.08
芒果,14,5,1,0,0.732,263.47,10.5,25.9,0,2.85,0.53,0.96,2.02
苹果,14,5,1,0,0.954,247.92,15.6,24.0,1,7.68,2.72,2.7,4.33
草莓,14,5,1,0,0.607,284.32,40.0,24.4,0,0.95,0.18,0.28,0.46
葡萄,14,5,1,0,0.794,281.92,20.0,23.0,0,0.41,0.72,1.28,2.09
西瓜,14,5,1,0,0.952,183.31,6.0,28.4,0,2.97,20.76,3.74,8.68
西红柿,14,5,1,0,0.904,204.24,10.35,25.5,0,14.74,7.54,1.96,4.88
香蕉,14,5,1,0,0.838,221.4,9.2,27.9,0,7.16,0.9,4.69,1.48
黄瓜,14,5,1,0,0.923,218.27,7.0,27.8,0,12.46,8.44,3.83,3.74
土豆,15,5,1,0,0.989,28.9,4.0,26.1,0,14.8,7.8,13.85,16.24
芒果,15,5,1,0,0.663,261.45,10.5,31.5,0,2.29,0.84,1.65,5.83
苹果,15,5,1,0,0.948,243.59,10.2,23.6,0,0.75,3.32,2.61,10.04
草莓,15,5,1,0,0.548,283.86,24.0,24.8,0,0.51,0.64,0.18,1.41
葡萄,15,5,1,0,0.76,279.83,17.0,25.7,0,1.33,1.03,1.49,2.57
西瓜,15,5,1,0,0.943,174.63,4.2,31.3,1,20.84,25.99,3.66,24.01
西红柿,15,5,1,0,0.89,199.36,9.0,26.3,0,3.76,6.03,5.04,26.33
香蕉,15,5,1,0,0.805,219.92,10.4,29.4,0,3.3,1.04,3.22,5.69
黄瓜,15,5,1,0,0.912,214.53,8.05,26.5,0,5.74,5.7,6.61,17.31
土豆,16,5,1,0,0.988,12.66,5.2,27.0,0,14.08,28.21,66.61,12.66
芒果,16,5,1,0,0.622,255.62,10.5,24.4,0,2.02,1.78,3.26,2.58
苹果,16,5,1,0,0.941,233.55,12.0,25.6,0,4.33,2.82,10.91,15.46
草莓,16,5,1,0,0.473,282.45,24.0,27.6,0,0.46,1.31,1.43,1.44
葡萄,16,5,1,0,0.727,277.26,23.0,25.1,0,2.09,0.91,3.36,9.44
西瓜,16,5,1,0,0.936,150.62,6.0,25.1,0,8.68,38.72,55.09,28.49
西红柿,16,5,1,0,0.877,173.03,6.3,23.1,0,4.88,7.35,24.98,32.11
香蕉,16,5,1,0,0.786,214.23,9.2,22.3,0,1.48,3.17,3.72,10.11
黄瓜,16,5,1,0,0.902,197.22,7.0,24.4,0,3.74,13.83,31.91,27.29
土豆,17,5,1,0,0.987,0.0,4.0,25.2,0,16.24,14.55,45.46,0.0
芒果,17,5,1,0,0.591,253.04,9.0,21.5,1,5.83,1.33,2.23,6.05
苹果,17,5,1,0,0.934,218.09,12.0,27.0,0,10.04,8.04,15.34,24.52
草莓,17,5,1,0,0.41,281.01,24.0,25.5,0,1.41,0.52,2.06,1.11
葡萄,17,5,1,0,0.696,267.82,14.0,24.2,0,2.57,1.32,1.6,3.03
西瓜,17,5,1,0,0.929,122.13,5.1,27.1,1,24.01,11.88,34.9,44.74
西红柿,17,5,1,0,0.864,140.92,7.65,23.8,0,26.33,7.96,6.44,32.15
香蕉,17,5,1,0,0.76,204.12,8.0,25.7,0,5.69,9.62,5.74,19.02
黄瓜,17,5,1,0,0.891,169.93,7.0,25.7,0,17.31,13.23,44.69,21.48
土豆,18,5,1,0,0.986,0.0,4.6,21.1,0,12.66,37.11,14.72,0.0
芒果,18,5,1,0,0.555,246.99,9.0,23.1,0,2.58,4.22,2.1,7.07
苹果,18,5,1,0,0.928,193.57,10.2,21.9,0,15.46,4.76,19.41,20.55
草莓,18,5,1,0,0.36,279.9,24.0,23.3,0,1.44,1.04,1.32,1.12
葡萄,18,5,1,0,0.67,264.79,23.0,22.4,0,9.44,2.57,4.13,0.67
西瓜,18,5,1,0,0.923,77.39,6.0,21.8,0,28.49,30.77,34.79,5.16
西红柿,18,5,1,0,0.849,108.77,6.3,27.7,0,32.11,22.54,22.3,32.57
香蕉,18,5,1,0,0.741,185.1,6.8,22.1,0,10.11,7.38,11.8,8.69
黄瓜,18,5,1,0,0.882,148.45,7.0,21.1,0,27.29,15.36,20.54,41.63
土豆,19,5,1,0,0.985,0.0,4.0,19.9,1,0.0,43.07,0.0,0.0
芒果,19,5,1,0,0.526,239.92,9.0,21.1,0,6.05,4.16,6.68,5.76
苹果,19,5,1,0,0.924,173.02,8.4,18.6,0,24.52,17.91,33.23,5.93
草莓,19,5,1,0,0.328,278.78,24.0,20.3,0,1.11,1.03,1.51,0.68
葡萄,19,5,1,0,0.647,264.12,23.0,21.2,1,3.03,3.7,8.14,5.13
西瓜,19,5,1,0,0.919,72.23,6.9,17.9,0,44.74,20.28,8.64,9.72
西红柿,19,5,1,0,0.839,76.2,6.3,20.0,0,32.15,6.51,17.85,27.9
香蕉,19,5,1,0,0.721,176.41,9.2,22.8,0,19.02,8.8,11.17,5.39
黄瓜,19,5,1,0,0.871,106.82,4.9,26.0,0,21.48,13.26,31.44,32.87
土豆,20,5,1,0,0.984,0.0,2.4,17.9,0,0.0,6.38,0.0,0.0
芒果,20,5,1,0,0.504,234.16,9.0,19.0,0,7.07,2.48,6.58,1.29
苹果,20,5,1,0,0.92,167.09,7.2,15.6,1,20.55,15.23,18.0,7.63
草莓,20,5,1,0,0.304,278.1,24.0,19.0,0,1.12,0.54,0.82,0.18
葡萄,20,5,1,0,0.628,258.99,12.0,19.9,0,0.67,3.16,6.03,1.51
西瓜,20,5,1,0,0.915,62.51,3.6,15.8,0,5.16,6.94,10.89,3.95
西红柿,20,5,1,0,0.832,48.3,5.4,16.2,0,32.57,16.58,16.34,9.55
香蕉,20,5,1,0,0.711,171.02,4.8,17.4,1,8.69,11.49,17.89,5.46
黄瓜,20,5,1,0,0.863,73.95,4.2,19.9,0,41.63,17.31,38.22,9.25
土豆,21,5,1,0,0.983,0.0,2.4,18.0,0,0.0,0.0,0.0,0.0
芒果,21,5,1,0,0.499,232.87,9.0,14.6,0,5.76,0.53,2.05,0.0
苹果,21,5,1,0,0.917,159.46,7.2,13.7,0,5.93,2.57,8.65,0.0
草莓,21,5,1,0,0.298,277.92,24.0,13.8,1,0.68,0.18,0.19,0.0
葡萄,21,5,1,0,0.614,257.48,12.0,17.3,0,5.13,0.79,1.96,0.0
西瓜,21,5,1,0,0.911,58.56,3.6,16.9,0,9.72,11.68,3.87,0.0
西红柿,21,5,1,0,0.823,38.75,5.4,17.9,0,27.9,5.79,8.46,0.0
香蕉,21,5,1,0,0.699,165.56,4.8,18.1,0,5.39,3.71,5.67,0.0
黄瓜,21,5,1,0,0.858,64.7,4.2,14.4,0,32.87,7.64,7.1,0.0
土豆,22,5,1,0,0.982,0.0,2.4,16.8,0,0.0,0.0,0.0,0.0
芒果,22,5,1,0,0.493,232.87,9.0,14.9,0,1.29,0.0,0.0,0.0
苹果,22,5,1,0,0.914,159.46,7.2,13.7,0,7.63,0.0,0.0,0.0
草莓,22,5,1,0,0.291,277.92,24.0,16.2,1,0.18,0.0,0.0,0.0
葡萄,22,5,1,0,0.61,257.48,12.0,12.5,0,1.51,0.0,0.0,0.0
西瓜,22,5,1,0,0.909,58.56,3.6,14.4,0,3.95,0.0,0.0,0.0
西红柿,22,5,1,0,0.818,38.75,5.4,13.6,0,9.55,0.0,0.0,0.0
香蕉,22,5,1,0,0.694,165.56,4.8,14.9,0,5.46,0.0,0.0,0.0
黄瓜,22,5,1,0,0.853,64.7,4.2,14.8,0,9.25,0.21,0.0,0.0
土豆,23,5,1,0,0.982,0.0,2.4,12.6,1,0.0,0.0,0.0,0.0
芒果,23,5,1,0,0.488,232.87,9.0,13.3,1,0.0,0.03,0.0,0.03
苹果,23,5,1,0,0.912,159.46,7.2,10.4,0,0.0,0.0,0.0,0.0
草莓,23,5,1,0,0.285,277.92,24.0,10.3,1,0.0,0.0,0.0,0.0
葡萄,23,5,1,0,0.603,257.48,12.0,14.8,0,0.0,0.0,0.0,0.0
西瓜,23,5,1,0,0.907,58.56,3.6,9.5,0,0.0,0.0,0.0,0.0
西红柿,23,5,1,0,0.812,38.75,5.4,14.1,1,0.0,0.0,0.0,0.0
香蕉,23,5,1,0,0.687,165.56,4.8,15.8,0,0.0,0.0,0.0,0.0
黄瓜,23,5,1,0,0.849,64.7,4.2,11.5,0,0.0,0.0,0.0,0.0
土豆,0,6,1,0,0.981,0.0,4.0,12.2,0,0.0,0.0,0.0,0.0
芒果,0,6,1,0,0.483,232.84,9.0,13.0,1,0.0,0.0,0.0,0.0
苹果,0,6,1,0,0.909,159.46,10.2,10.9,0,0.0,0.0,0.0,0.0
草莓,0,6,1,0,0.279,277.92,24.0,10.0,0,0.0,0.0,0.0,0.0
葡萄,0,6,1,0,0.599,257.48,12.0,10.2,0,0.0,0.13,0.0,0.0
西瓜,0,6,1,0,0.906,58.56,6.0,11.0,0,0.0,0.0,0.0,0.0
西红柿,0,6,1,0,0.809,38.75,9.0,10.8,0,0.0,0.0,0.0,0.0
香蕉,0,6,1,0,0.684,165.56,8.0,9.5,0,0.0,0.0,0.0,0.0
黄瓜,0,6,1,0,0.845,64.7,7.0,12.8,0,0.0,0.0,0.0,0.0
土豆,1,6,1,0,0.98,0.0,4.0,13.0,0,0.0,0.0,0.0,0.0
芒果,1,6,1,0,0.478,232.84,9.0,12.2,0,0.03,0.1,0.0,0.0
苹果,1,6,1,0,0.907,159.46,12.0,13.1,1,0.0,0.0,0.0,0.0
草莓,1,6,1,0,0.273,277.92,24.0,12.6,0,0.0,0.0,0.0,0.0
葡萄,1,6,1,0,0.595,257.48,12.0,12.0,1,0.0,0.0,0.0,0.0
西瓜,1,6,1,0,0.904,58.56,6.0,11.2,0,0.0,0.0,0.0,0.0
西红柿,1,6,1,0,0.806,38.75,9.0,10.9,0,0.0,0.0,0.0,0.0
香蕉,1,6,1,0,0.681,165.56,5.6,11.5,0,0.0,0.0,0.0,0.0
黄瓜,1,6,1,0,0.841,64.7,5.95,13.0,0,0.0,0.0,0.0,0.0
土豆,2,6,1,0,0.98,0.0,2.8,12.1,0,0.0,0.0,0.0,0.0
芒果,2,6,1,0,0.473,232.84,9.0,11.7,0,0.0,0.0,0.0,0.0
苹果,2,6,1,0,0.905,159.46,13.8,9.3,0,0.0,0.0,0.0,0.0
草莓,2,6,1,0,0.267,277.92,24.0,13.5,0,0.0,0.0,0.0,0.0
葡萄,2,6,1,0,0.591,257.48,12.0,13.9,0,0.0,0.0,0.0,0.0
西瓜,2,6,1,0,0.903,58.56,6.0,7.3,1,0.0,0.04,0.0,0.0
西红柿,2,6,1,0,0.803,38.75,11.7,10.3,0,0.0,0.1,0.0,0.0
香蕉,2,6,1,0,0.676,165.56,8.0,14.7,0,0.0,0.0,0.0,0.0
黄瓜,2,6,1,0,0.839,64.7,9.1,5.7,0,0.0,0.0,0.0,0.0
土豆,3,6,1,0,0.979,0.0,4.6,12.6,0,0.0,0.0,0.0,0.0
芒果,3,6,1,0,0.468,232.84,9.0,13.7,0,0.0,0.0,0.0,0.0
苹果,3,6,1,0,0.902,159.46,15.6,13.4,0,0.0,0.0,0.0,0.0
草莓,3,6,1,0,0.261,277.92,24.0,10.0,1,0.0,0.0,0.0,0.0
葡萄,3,6,1,0,0.587,257.48,12.0,13.6,0,0.0,0.0,0.07,0.0
西瓜,3,6,1,0,0.901,58.56,6.0,12.4,1,0.0,0.0,0.0,0.0
西红柿,3,6,1,0,0.798,38.75,6.3,13.2,0,0.0,0.0,0.0,0.0
香蕉,3,6,1,0,0.673,165.56,8.0,12.8,0,0.0,0.0,0.0,0.0
黄瓜,3,6,1,0,0.836,64.7,7.0,10.1,0,0.0,0.0,0.0,0.0
土豆,4,6,1,0,0.978,0.0,4.0,14.0,0,0.0,0.0,0.0,0.0
芒果,4,6,1,0,0.463,232.84,9.0,13.8,0,0.0,0.0,0.0,0.12
苹果,4,6,1,0,0.899,159.46,10.2,12.3,0,0.0,0.0,0.0,0.0
草莓,4,6,1,0,0.255,277.92,24.0,10.0,1,0.0,0.0,0.0,0.0
葡萄,4,6,1,0,0.583,257.48,12.0,11.3,0,0.0,0.0,0.0,0.0
西瓜,4,6,1,0,0.899,58.56,7.8,12.3,0,0.0,0.0,0.0,0.0
西红柿,4,6,1,0,0.794,38.75,7.65,12.0,0,0.0,0.0,0.0,0.0
香蕉,4,6,1,0,0.67,165.56,5.6,11.8,0,0.0,0.0,0.0,0.0
黄瓜,4,6,1,0,0.832,64.7,7.0,12.1,0,0.0,0.0,0.0,0.0
土豆,5,6,1,0,0.978,0.0,4.0,14.2,1,0.0,0.0,0.0,13.28
芒果,5,6,1,0,0.458,232.72,9.0,13.1,0,0.0,0.0,0.0,1.53
苹果,5,6,1,0,0.896,159.46,15.6,14.1,0,0.0,0.0,0.0,4.32
草莓,5,6,1,0,0.243,277.92,24.0,16.9,0,0.0,0.0,0.0,1.2
葡萄,5,6,1,0,0.575,257.48,12.0,15.1,0,0.0,0.0,0.0,0.38
西瓜,5,6,1,0,0.894,58.56,6.0,18.7,1,0.0,0.0,0.0,1.8
西红柿,5,6,1,0,0.791,38.75,6.3,11.0,0,0.0,0.0,0.0,7.16
香蕉,5,6,1,0,0.662,165.56,6.8,16.1,0,0.0,0.0,0.0,8.09
黄瓜,5,6,1,0,0.826,64.7,7.0,16.3,0,0.0,0.0,0.0,10.71
土豆,6,6,1,0,1.0,286.72,4.0,13.0,0,0.0,14.71,14.07,28.06
芒果,6,6,1,0,1.0,298.47,17.25,14.7,0,0.12,1.19,2.58,8.59
苹果,6,6,1,0,1.0,295.68,12.0,15.3,0,0.0,4.08,1.95,4.24
草莓,6,6,1,0,1.0,298.8,40.0,15.2,0,0.0,1.79,1.33,2.65
葡萄,6,6,1,0,1.0,299.62,26.0,15.7,1,0.0,2.14,4.12,5.33
西瓜,6,6,1,0,1.0,298.2,6.0,16.0,0,0.0,2.19,3.76,9.06
西红柿,6,6,1,0,1.0,292.84,9.0,15.6,0,0.0,1.3,5.47,11.69
香蕉,6,6,1,0,1.0,291.91,6.8,12.5,0,0.0,8.65,5.9,20.9
黄瓜,6,6,1,0,1.0,289.29,5.95,16.3,0,0.0,6.95,7.26,15.17
土豆,7,6,1,0,0.999,258.66,4.0,21.3,0,13.28,51.41,31.27,39.66
芒果,7,6,1,0,0.969,289.88,15.0,21.6,0,1.53,13.75,5.73,6.94
苹果,7,6,1,0,0.996,291.44,10.2,15.2,1,4.32,3.4,10.48,3.73
草莓,7,6,1,0,0.981,296.15,34.0,18.1,0,1.2,2.81,4.42,1.04
葡萄,7,6,1,0,0.996,294.29,20.0,13.6,0,0.38,2.36,8.12,7.48
西瓜,7,6,1,0,0.995,289.14,7.8,20.7,0,1.8,3.63,2.48,21.31
西红柿,7,6,1,0,0.993,281.15,7.65,16.4,1,7.16,21.88,20.84,27.61
香蕉,7,6,1,0,0.992,271.01,6.8,16.0,0,8.09,22.93,2.95,14.1
黄瓜,7,6,1,0,0.995,274.12,7.0,14.7,0,10.71,9.17,19.04,7.27
土豆,8,6,1,0,0.998,219.0,4.0,20.4,0,28.06,34.19,28.85,13.67
芒果,8,6,1,0,0.942,282.94,15.0,20.5,0,8.59,9.2,9.22,4.61
苹果,8,6,1,0,0.99,287.71,10.2,23.5,1,4.24,10.01,15.54,8.19
草莓,8,6,1,0,0.957,295.11,52.0,19.1,0,2.65,0.78,2.86,1.44
葡萄,8,6,1,0,0.97,286.81,17.0,22.6,0,5.33,0.58,3.58,2.77
西瓜,8,6,1,0,0.99,267.83,6.0,18.6,0,9.06,5.74,5.89,7.96
西红柿,8,6,1,0,0.983,253.54,6.3,19.5,0,11.69,5.4,9.81,11.92
香蕉,8,6,1,0,0.976,256.91,8.0,20.9,0,20.9,4.81,19.36,2.5
黄瓜,8,6,1,0,0.988,266.85,9.1,16.7,0,15.17,12.41,6.09,4.62
土豆,9,6,1,0,0.997,205.33,4.6,20.8,0,39.66,27.88,31.73,20.16
芒果,9,6,1,0,0.921,278.33,15.0,19.0,0,6.94,1.47,0.53,4.65
苹果,9,6,1,0,0.986,279.52,12.0,19.2,0,3.73,8.32,14.38,4.66
草莓,9,6,1,0,0.933,293.67,40.0,18.9,0,1.04,3.22,1.29,0.71
葡萄,9,6,1,0,0.945,284.04,23.0,21.9,0,7.48,1.89,4.02,1.31
西瓜,9,6,1,0,0.986,259.87,6.9,19.0,0,21.31,16.42,7.32,9.2
西红柿,9,6,1,0,0.97,241.62,7.65,24.5,0,27.61,8.53,11.56,6.7
香蕉,9,6,1,0,0.961,254.41,8.0,20.1,1,14.1,14.46,11.21,0.9
黄瓜,9,6,1,0,0.98,262.23,9.1,20.7,0,7.27,18.4,15.51,6.19
土豆,10,6,1,0,0.996,185.17,2.8,21.4,0,13.67,8.92,14.95,25.32
芒果,10,6,1,0,0.881,273.68,10.5,23.9,0,4.61,0.53,4.35,7.43
苹果,10,6,1,0,0.979,274.86,12.0,24.1,0,8.19,3.97,3.31,3.55
草莓,10,6,1,0,0.889,292.96,40.0,22.4,0,1.44,1.82,0.18,1.17
葡萄,10,6,1,0,0.915,282.73,23.0,24.0,0,2.77,2.52,1.84,3.06
西瓜,10,6,1,0,0.98,250.67,6.0,21.0,0,7.96,3.23,11.19,22.53
西红柿,10,6,1,0,0.959,234.92,9.0,21.2,0,11.92,5.3,3.41,5.89
香蕉,10,6,1,0,0.943,253.51,10.4,21.2,1,2.5,2.86,3.47,8.42
黄瓜,10,6,1,0,0.97,256.04,7.0,24.1,0,4.62,5.71,4.57,20.41
土豆,11,6,1,0,0.994,159.85,2.8,29.4,1,20.16,29.18,17.07,37.73
芒果,11,6,1,0,0.835,266.25,12.75,25.7,0,4.65,4.12,6.17,2.83
苹果,11,6,1,0,0.973,271.31,15.6,26.3,0,4.66,7.98,4.16,6.62
草莓,11,6,1,0,0.84,291.79,40.0,23.1,0,0.71,1.63,1.48,1.38
葡萄,11,6,1,0,0.879,279.67,20.0,26.2,0,1.31,5.56,4.15,5.17
西瓜,11,6,1,0,0.974,228.14,6.0,22.7,0,9.2,22.45,5.05,45.06
西红柿,11,6,1,0,0.946,229.03,9.0,24.0,1,6.7,21.93,13.9,19.41
香蕉,11,6,1,0,0.929,245.09,8.0,19.9,0,0.9,12.26,14.72,3.26
黄瓜,11,6,1,0,0.96,235.63,4.9,22.9,0,6.19,6.53,8.33,5.93
土豆,12,6,1,0,0.993,122.12,3.4,27.7,0,25.32,38.41,37.32,19.67
芒果,12,6,1,0,0.79,263.42,17.25,25.4,0,7.43,1.13,1.7,1.77
苹果,12,6,1,0,0.967,264.69,12.0,21.3,0,3.55,5.89,4.21,6.06
草莓,12,6,1,0,0.777,290.41,40.0,25.5,0,1.17,2.17,0.67,0.94
葡萄,12,6,1,0,0.838,274.5,14.0,28.6,0,3.06,1.29,6.01,2.28
西瓜,12,6,1,0,0.966,183.08,5.1,28.1,0,22.53,39.22,9.47,24.09
西红柿,12,6,1,0,0.933,209.62,6.3,23.7,0,5.89,12.92,5.38,15.97
香蕉,12,6,1,0,0.907,241.83,10.4,23.5,0,8.42,2.17,17.8,6.44
黄瓜,12,6,1,0,0.949,229.7,9.1,26.4,0,20.41,4.36,20.67,4.16
土豆,13,6,1,0,0.992,102.45,4.0,24.1,0,37.73,37.52,21.27,20.72
芒果,13,6,1,0,0.731,261.65,17.25,28.9,0,2.83,2.85,3.23,1.73
苹果,13,6,1,0,0.96,258.63,12.0,28.6,0,6.62,7.68,8.66,4.32
草莓,13,6,1,0,0.708,289.47,40.0,26.5,0,1.38,0.95,0.77,0.38
葡萄,13,6,1,0,0.805,272.22,20.0,25.2,0,5.17,0.41,1.35,1.15
西瓜,13,6,1,0,0.958,158.99,6.9,29.2,0,45.06,2.97,59.02,21.43
西红柿,13,6,1,0,0.915,193.65,6.3,30.8,0,19.41,14.74,15.33,5.44
香蕉,13,6,1,0,0.877,235.39,8.0,27.9,0,3.26,7.16,1.43,3.63
黄瓜,13,6,1,0,0.935,225.54,9.1,31.2,0,5.93,12.46,10.02,10.01
土豆,14,6,1,0,0.99,81.73,2.8,32.2,0,19.67,14.8,4.66,8.44
芒果,14,6,1,0,0.672,259.92,12.75,29.1,0,1.77,2.29,0.65,1.45
苹果,14,6,1,0,0.952,254.31,8.4,27.5,0,6.06,0.75,1.05,2.1
草莓,14,6,1,0,0.615,289.09,40.0,30.6,0,0.94,0.51,0.51,0.78
葡萄,14,6,1,0,0.762,271.07,20.0,29.2,0,2.28,1.33,1.3,2.24
西瓜,14,6,1,0,0.95,137.56,6.0,28.0,0,24.09,20.84,6.55,15.87
西红柿,14,6,1,0,0.898,188.21,9.0,29.5,0,15.97,3.76,5.41,5.14
香蕉,14,6,1,0,0.847,231.76,8.0,27.9,0,6.44,3.3,2.26,6.17
黄瓜,14,6,1,0,0.925,215.53,4.9,24.4,0,4.16,5.74,2.92,6.2
土豆,15,6,1,0,0.989,73.29,4.6,29.1,0,20.72,14.08,24.48,38.81
芒果,15,6,1,0,0.627,258.47,15.0,25.3,0,1.73,2.02,1.51,6.09
苹果,15,6,1,0,0.944,252.21,8.4,30.6,1,4.32,4.33,0.75,6.33
草莓,15,6,1,0,0.546,288.31,24.0,26.4,0,0.38,0.46,0.69,1.38
葡萄,15,6,1,0,0.718,268.83,14.0,29.4,0,1.15,2.09,1.23,1.4
西瓜,15,6,1,0,0.942,121.69,6.0,28.2,0,21.43,8.68,22.63,55.86
西红柿,15,6,1,0,0.883,183.07,9.0,25.9,0,5.44,4.88,5.65,21.06
香蕉,15,6,1,0,0.816,225.59,5.6,28.8,0,3.63,1.48,6.65,2.41
黄瓜,15,6,1,0,0.913,209.33,4.9,28.2,1,10.01,3.74,3.48,11.59
土豆,16,6,1,0,0.987,34.48,4.0,25.1,0,8.44,16.24,74.33,34.48
芒果,16,6,1,0,0.592,252.38,9.0,22.8,0,1.45,5.83,3.84,8.09
苹果,16,6,1,0,0.937,245.88,13.8,25.9,0,2.1,10.04,19.51,15.14
草莓,16,6,1,0,0.483,286.93,24.0,25.6,0,0.78,1.41,1.52,1.67
葡萄,16,6,1,0,0.679,267.43,26.0,27.6,0,2.24,2.57,3.03,3.58
西瓜,16,6,1,0,0.935,65.83,4.2,24.4,0,15.87,24.01,6.91,10.67
西红柿,16,6,1,0,0.871,162.01,7.65,23.8,0,5.14,26.33,15.77,19.73
香蕉,16,6,1,0,0.786,223.18,8.0,27.9,1,6.17,5.69,7.12,7.37
黄瓜,16,6,1,0,0.901,197.74,8.05,27.5,0,6.2,17.31,23.09,12.88
土豆,17,6,1,0,0.986,0.0,4.0,26.6,0,38.81,12.66,0.0,0.0
芒果,17,6,1,0,0.57,244.29,9.0,19.1,0,6.09,2.58,1.56,6.23
苹果,17,6,1,0,0.931,230.74,12.0,24.4,0,6.33,15.46,11.57,17.15
草莓,17,6,1,0,0.418,285.26,24.0,25.8,0,1.38,1.44,1.77,0.37
葡萄,17,6,1,0,0.64,263.85,20.0,27.7,0,1.4,9.44,5.66,0.51
西瓜,17,6,1,0,0.928,55.16,6.0,24.8,1,55.86,28.49,34.69,55.16
西红柿,17,6,1,0,0.857,142.28,9.0,24.7,0,21.06,32.11,19.38,19.38
香蕉,17,6,1,0,0.766,215.81,9.2,22.6,0,2.41,10.11,14.24,10.0
黄瓜,17,6,1,0,0.889,184.86,7.0,27.1,1,11.59,27.29,31.44,37.41
土豆,18,6,1,0,0.985,0.0,4.0,25.4,0,34.48,0.0,0.0,0.0
芒果,18,6,1,0,0.523,238.06,9.0,25.9,0,8.09,6.05,8.71,5.62
苹果,18,6,1,0,0.925,213.59,12.0,24.1,0,15.14,24.52,9.35,2.64
草莓,18,6,1,0,0.377,284.89,24.0,21.9,1,1.67,1.11,1.44,1.06
葡萄,18,6,1,0,0.615,263.34,26.0,21.8,1,3.58,3.03,4.53,4.9
西瓜,18,6,1,0,0.921,0.0,6.9,26.6,0,10.67,44.74,48.04,0.0
西红柿,18,6,1,0,0.845,122.9,9.0,22.4,0,19.73,32.15,32.99,15.21
香蕉,18,6,1,0,0.748,205.81,9.2,21.5,0,7.37,19.02,12.11,28.85
黄瓜,18,6,1,0,0.879,147.45,4.9,24.7,0,12.88,21.48,10.17,19.5
土豆,19,6,1,0,0.984,0.0,4.0,21.1,0,0.0,0.0,0.0,0.0
芒果,19,6,1,0,0.498,232.44,9.0,20.1,0,6.23,7.07,6.9,4.18
苹果,19,6,1,0,0.92,210.95,13.8,20.7,1,17.15,20.55,20.57,24.01
草莓,19,6,1,0,0.339,283.83,24.0,21.2,0,0.37,1.12,1.33,0.66
葡萄,19,6,1,0,0.591,258.44,12.0,21.7,0,0.51,0.67,2.19,1.17
西瓜,19,6,1,0,0.915,0.0,4.2,22.8,1,55.16,5.16,7.74,0.0
西红柿,19,6,1,0,0.837,107.69,10.35,17.6,0,19.38,32.57,7.55,25.89
香蕉,19,6,1,0,0.733,176.96,5.6,20.4,0,10.0,8.69,7.65,18.03
黄瓜,19,6,1,0,0.87,127.95,7.0,20.5,0,37.41,41.63,39.71,19.74
土豆,20,6,1,0,0.983,0.0,2.4,16.4,0,0.0,0.0,0.0,0.0
芒果,20,6,1,0,0.484,228.26,9.0,16.9,0,5.62,5.76,4.71,0.99
苹果,20,6,1,0,0.915,186.94,7.2,19.5,0,2.64,5.93,27.11,8.12
草莓,20,6,1,0,0.314,283.17,24.0,19.3,0,1.06,0.68,0.69,0.42
葡萄,20,6,1,0,0.578,257.27,12.0,17.2,1,4.9,5.13,5.36,1.4
西瓜,20,6,1,0,0.911,0.0,3.6,16.7,0,0.0,9.72,64.76,0.0
西红柿,20,6,1,0,0.828,81.8,5.4,18.6,0,15.21,27.9,25.38,7.26
香蕉,20,6,1,0,0.719,158.93,4.8,19.3,0,28.85,5.39,14.49,4.99
黄瓜,20,6,1,0,0.862,108.21,4.2,20.9,0,19.5,32.87,37.22,10.43
土豆,21,6,1,0,0.982,0.0,2.4,18.7,0,0.0,0.0,0.0,0.0
芒果,21,6,1,0,0.479,227.27,9.0,14.2,0,4.18,1.29,0.99,0.0
苹果,21,6,1,0,0.911,178.82,7.2,16.4,0,24.01,7.63,6.23,0.0
草莓,21,6,1,0,0.308,282.75,24.0,15.1,0,0.66,0.18,0.41,0.0
